Packageid,HouseName,Facade,Brand,Storey,CarSpaces,Price,Study,Ensuite,BedRooms,BathRooms,LandSize,BlockType,HouseSize
218640,Macleod,Arkley,Gen,Single,2,644270,0,1,4,2,463,Regular,283
218658,Macleod,Haring,Gen,Single,2,728590,0,1,5,2,720,Regular,299
218661,Portsea,Metropolitan,Gen,Double,2,781660,1,1,4,2,463,Regular,426
218715,Strathmore,Dowd,Gen,Single,2,601980,0,1,4,2,500,Irregular,234
218745,Kooyong,Arkley,Gen,Single,2,581090,0,1,4,2,450,Regular,239
218746,Thornbury,Drysdale,Gen,Single,2,641390,0,1,4,2,535,Corner,251
218753,Macleod,Laing,Gen,Single,2,726590,0,1,5,2,720,Regular,299
218755,Deepdene,Laing,Gen,Single,2,579990,0,1,4,2,402,Regular,225
218757,Canterbury,Alpine,Gen,Single,2,644290,0,1,4,2,448,Regular,250
218765,Canterbury,Drysdale,Gen,Single,2,473230,1,1,4,2,940,Irregular,267
218773,Malvern,Drysdale,Gen,Single,2,473230,1,1,4,2,940,Irregular,267
218833,Ormond,Laing,Gen,Single,2,636840,1,1,3,2,460,Regular,237
218835,Malvern,Woodland,Gen,Single,2,585440,0,1,4,2,402,Regular,234
218842,Ashwood,Streeton,Gen,Double,2,401360,1,1,4,2,392,Regular,241
218845,Strathmore,Dowd,Gen,Single,2,808330,0,1,4,2,668,Irregular,251
218847,Macleod,Nolan,Gen,Single,2,580640,0,1,4,2,594,Irregular,283
218849,Portsea,Rainforest,Gen,Double,2,793400,1,1,4,2,651,Irregular,298
218854,Caulfield,Dowd,Gen,Single,2,429340,0,1,5,2,631,Regular,265
218864,Macleod,Dowd,Gen,Single,2,417680,0,1,4,2,700,Irregular,238
218865,Cremorne,Drysdale,Gen,Single,2,375290,0,1,4,2,702,Irregular,172
218997,Carlton,Drysdale,Gen,Single,2,597427,0,1,4,2,422,Corner,206
219000,Ashwood,Condor,Gen,Double,2,684447,1,1,4,2,422,Corner,298
219001,Carlton,Nolan,Gen,Single,2,583677,0,1,3,2,422,Corner,178
219021,Thornbury,Drysdale,Gen,Single,2,612607,0,1,4,2,471,Regular,251
219028,Cremorne,Dowd,Gen,Single,2,581007,0,1,4,2,471,Regular,177
219029,Macleod,Nolan,Gen,Single,2,705100,0,1,5,2,600,Regular,299
219039,Ormond,Laing,Gen,Single,2,690700,1,1,3,2,600,Regular,237
219110,Pierce,Ivy,Elements,Single,2,732890,0,1,4,2,611,Irregular,300
219114,Hawthorn,Monet,Gen,Double,2,754590,1,1,4,2,540,Corner,395
219115,Canterbury,Alpine,Gen,Single,2,668290,1,1,4,2,540,Corner,267
219116,Macleod,Arkley,Gen,Single,2,688590,0,1,4,2,611,Irregular,283
219139,Elwood,Condor,Gen,Double,2,666040,1,1,3,2,510,Irregular,224
219140,Canterbury,Drysdale,Gen,Single,2,392280,0,1,4,2,701,Regular,234
219141,Elwood,Matisse,Gen,Double,2,665970,1,1,3,2,507,Irregular,224
219185,Alphington,Arkley,Gen,Single,2,542977,0,1,3,2,448,Corner,158
219187,Kooyong,Drysdale,Gen,Single,2,555127,0,1,3,2,448,Corner,182
219215,Canterbury,Drysdale,Gen,Single,2,586850,1,1,4,2,448,Regular,267
219217,Thornbury,Drysdale,Gen,Single,2,586050,0,1,4,2,448,Regular,264
219218,Bellfield,Arkley,Gen,Single,1,472290,0,1,4,2,315,Regular,184
219243,Canterbury,Drysdale,Gen,Single,2,679437,1,1,4,2,540,Corner,267
219248,Hawthorn,Condor,Gen,Double,2,762391,1,1,4,2,540,Corner,395
219314,Mckinnon,Heathland,Gen,Double,2,963390,1,1,3,2,430,Corner,259
219317,Bellfield,Drysdale,Gen,Single,1,851770,0,1,4,2,400,Regular,184
219319,Camberwell,Haring,Gen,Single,1,820250,1,1,4,2,400,Regular,174
219325,Macleod,Nolan,Gen,Single,2,725290,0,1,5,2,720,Regular,299
219410,Kooyong,Drysdale,Gen,Single,2,421000,0,1,3,2,403,Regular,182
219413,Carlton,Arkley,Gen,Single,2,418900,0,1,3,2,403,Regular,178
219414,Ivanhoe,Drysdale,Gen,Single,2,417100,0,1,3,2,403,Regular,179
219415,Ashwood,Matisse,Gen,Double,2,525500,1,1,4,2,407,Regular,298
219416,Hawthorn,Monet,Gen,Double,2,527800,1,1,4,2,407,Regular,333
219417,Fitzroy,Matisse,Gen,Double,2,528500,1,1,4,2,407,Regular,323
219420,Ripponlea,Streeton,Gen,Double,2,430160,1,1,4,2,636,Corner,215
219421,Carlton,Dowd,Gen,Single,2,525120,1,1,4,2,425,Regular,237
219422,Malvern,Alpine,Gen,Single,2,559910,1,1,4,2,476,Regular,267
219423,Ormond,Laing,Gen,Single,2,610090,1,1,4,2,464,Regular,263
219424,Canterbury,Drysdale,Gen,Single,2,466300,0,1,4,2,507,Regular,250
219425,Kooyong,Drysdale,Gen,Single,2,510320,0,1,4,2,375,Regular,224
219427,Ashwood,Matisse,Gen,Double,2,629320,1,1,4,2,375,Regular,352
219429,Macleod,Dowd,Gen,Single,2,659577,0,1,5,2,512,Regular,299
219435,Hawthorn,Orana,Gen,Double,2,697510,1,1,5,2,476,Regular,432
219438,Deepdene,Drysdale,Gen,Single,2,545460,0,1,4,2,448,Regular,246
219439,Parkville,Sunseeker,Gen,Single,2,523460,0,1,4,2,400,Regular,208
219440,Carlton,Arkley,Gen,Single,2,480780,0,1,3,2,375,Regular,178
219441,Mandalay,Biko,Elements,Double,2,792540,0,1,4,5,464,Regular,410
219462,Cremorne,Dowd,Gen,Single,2,337760,0,1,4,2,408,Regular,172
219464,Parkville,Sunseeker,Gen,Single,2,373750,0,1,4,2,511,Regular,208
219465,Kensington,Drysdale,Gen,Single,2,372430,0,1,4,2,643,Regular,213
219474,Ivanhoe,Arkley,Gen,Single,2,367280,0,1,3,2,644,Regular,207
219478,Collingwood,Dowd,Gen,Single,2,350460,0,1,3,2,644,Regular,172
219482,Kooyong,Drysdale,Gen,Single,2,382360,0,1,4,2,756,Irregular,211
219484,Cremorne,Haring,Gen,Single,2,335902,0,1,4,2,408,Regular,177
219485,Albion,Monet,Gen,Double,1,394080,0,1,3,2,400,Corner,161
219500,Sandringham,Haring,Gen,Single,2,465990,0,1,3,2,350,Regular,151
219501,Alphington,Drysdale,Gen,Single,2,470290,0,1,3,2,350,Regular,158
219502,Carlton,Nolan,Gen,Single,2,518090,0,1,4,2,400,Regular,206
219503,Parkville,Drysdale,Gen,Single,2,522090,0,1,4,2,400,Regular,208
219504,Ivanhoe,Laing,Gen,Single,2,523790,0,1,3,2,400,Regular,207
219505,Malvern,Alpine,Gen,Single,2,556740,0,1,4,2,448,Regular,234
219507,Canterbury,Woodland,Gen,Single,2,559180,0,1,4,2,448,Regular,234
219508,Williamstown,Drysdale,Gen,Single,2,556890,0,1,4,2,448,Regular,251
219515,Caulfield,Arkley,Gen,Single,2,549190,0,1,4,2,448,Regular,231
219517,Carlton,Nolan,Gen,Single,2,481390,0,1,3,2,350,Regular,178
219572,Macleod,Laing,Gen,Single,2,594680,0,1,4,2,512,Regular,266
219574,Spotswood,Sunseeker,Gen,Single,2,578990,0,1,3,2,512,Regular,223
219576,Deepdene,Nolan,Gen,Single,2,549990,0,1,4,2,448,Regular,225
219577,Northcote,Drysdale,Gen,Single,2,563580,0,1,4,2,448,Regular,250
219579,Kooyong,Haring,Gen,Single,2,520690,0,1,4,2,400,Regular,211
219580,Vermont,Dowd,Gen,Single,2,561890,0,1,4,2,448,Regular,251
219581,Macleod,Drysdale,Gen,Single,2,465500,0,1,4,2,451,Regular,238
219582,Deepdene,Arkley,Gen,Single,2,465400,0,1,4,2,507,Regular,246
219588,Canterbury,Woodland,Gen,Single,2,463700,0,1,4,2,507,Regular,234
219589,Kooyong,Arkley,Gen,Single,2,463100,0,1,4,2,507,Regular,239
219591,Carlton,Nolan,Gen,Single,2,456500,0,1,4,2,507,Regular,218
219592,Ashwood,Matisse,Gen,Double,2,521700,1,1,4,2,507,Regular,241
219595,Ashwood,Condor,Gen,Double,2,563100,1,1,4,2,507,Regular,352
219606,Malvern,Drysdale,Gen,Single,2,533750,0,1,4,2,448,Regular,234
219607,Strathmore,Haring,Gen,Single,2,532600,0,1,4,2,448,Regular,234
219608,Caulfield,Dowd,Gen,Single,2,523000,0,1,3,2,448,Regular,207
219609,Deepdene,Arkley,Gen,Single,2,527500,0,1,4,2,448,Regular,225
219610,Carlton,Drysdale,Gen,Single,2,487900,0,1,3,2,400,Regular,178
219611,Kooyong,Haring,Gen,Single,2,491000,0,1,3,2,400,Regular,182
219612,Carlton,Drysdale,Gen,Single,2,505600,0,1,4,2,400,Regular,206
219613,Carlton,Haring,Gen,Single,2,512500,0,1,4,2,400,Regular,218
219614,Kooyong,Drysdale,Gen,Single,2,508200,0,1,4,2,400,Regular,211
219615,Carlton,Dowd,Gen,Single,2,621740,0,1,4,2,412,Regular,218
219616,Ashwood,Matisse,Gen,Double,2,698520,1,1,4,2,412,Regular,298
219643,Kooyong,Nolan,Gen,Single,2,549202,0,1,4,2,400,Regular,239
219645,Caulfield,Drysdale,Gen,Single,2,500692,0,1,3,2,350,Regular,207
219646,Collingwood,Drysdale,Gen,Single,2,414972,0,1,3,2,263,Regular,148
219649,Ashwood,Condor,Gen,Double,2,582002,1,1,4,2,427,Corner,241
219652,Carlton,Arkley,Gen,Single,2,496752,0,1,4,2,350,Regular,206
219654,Hawthorn,Condor,Gen,Double,2,625652,1,1,4,2,401,Regular,333
219656,Deepdene,Arkley,Gen,Single,2,670500,0,1,4,2,600,Regular,225
219657,Strathmore,Haring,Gen,Single,2,680330,0,1,4,2,600,Regular,251
219658,Williamstown,Drysdale,Gen,Single,2,680400,0,1,4,2,600,Regular,251
219689,Carlton,Arkley,Gen,Single,2,572600,0,1,4,2,402,Regular,206
219690,Parkville,Drysdale,Gen,Single,2,574600,0,1,4,2,402,Regular,208
219691,Malvern,Drysdale,Gen,Single,2,634700,0,1,4,2,460,Regular,234
219692,Strathmore,Laing,Gen,Single,2,636550,0,1,4,2,460,Regular,234
219693,Spotswood,Lakeland,Gen,Single,2,639450,0,1,3,2,460,Regular,223
219694,Deepdene,Drysdale,Gen,Single,2,630450,0,1,4,2,460,Regular,225
219695,Cremorne,Arkley,Gen,Single,2,607850,0,1,4,2,460,Regular,177
219696,Canterbury,Alpine,Gen,Single,2,638650,0,1,4,2,460,Regular,234
219714,Elwood,Matisse,Gen,Double,2,539300,1,1,4,2,507,Regular,274
219715,Hawthorn,Condor,Gen,Double,2,567100,1,1,4,2,507,Regular,395
219716,Hawthorn,Matisse,Gen,Double,2,586400,1,1,5,2,507,Regular,432
219726,Ashwood,Matisse,Gen,Double,2,698520,1,1,4,2,412,Regular,298
219727,Cremorne,Arkley,Gen,Single,2,360600,0,1,4,2,462,Regular,172
219730,Malvern,Drysdale,Gen,Single,2,395750,0,1,4,2,496,Regular,234
219735,Carlton,Drysdale,Gen,Single,2,384500,0,1,4,2,462,Regular,218
219738,Caulfield,Strider,Gen,Single,2,386500,0,1,3,2,496,Regular,207
219743,Fitzroy,Condor,Gen,Double,2,471500,1,1,4,2,462,Regular,323
219746,Macleod,Haring,Gen,Single,2,636790,0,1,4,2,608,Regular,283
219747,Kingsbury,Monet,Gen,Double,1,422600,1,1,3,2,496,Regular,169
219749,Portsea,Metropolitan,Gen,Double,2,748890,1,1,4,2,544,Regular,426
219753,Kooyong,Arkley,Gen,Single,2,367000,0,1,3,2,462,Regular,182
219756,Canterbury,Drysdale,Gen,Single,2,558990,0,1,4,2,448,Regular,250
219757,Canterbury,Sunseeker,Gen,Single,2,411800,0,1,4,2,496,Regular,250
219759,Vermont,Dowd,Gen,Single,2,626690,0,1,4,2,632,Corner,251
219762,Spotswood,Lakeland,Gen,Single,2,611590,1,1,4,2,512,Regular,284
219765,Ormond,Strider,Gen,Single,2,592990,1,1,4,2,512,Regular,263
219769,Caulfield,Arkley,Gen,Single,2,558990,0,1,4,2,448,Regular,249
219770,Kooyong,Drysdale,Gen,Single,2,653590,0,1,4,2,814,Regular,239
219771,Ashwood,Monet,Gen,Double,2,626790,1,1,4,2,443,Corner,298
219773,Kooyong,Drysdale,Gen,Single,2,486690,0,1,3,2,350,Regular,182
219775,Carlton,Dowd,Gen,Single,2,633830,1,1,4,2,412,Regular,237
219802,Emporium,Felix,Elements,Single,2,589990,1,1,4,2,480,Regular,250
219805,Pierce,Attica,Elements,Single,2,657390,0,1,4,2,512,Regular,284
219806,Northcote,Drysdale,Gen,Single,2,563790,0,1,4,2,475,Regular,250
219807,Kooyong,Drysdale,Gen,Single,2,608755,0,1,4,2,412,Regular,211
219809,Carlton,Drysdale,Gen,Single,2,590875,0,1,3,2,412,Regular,178
219811,Ivanhoe,Drysdale,Gen,Single,2,589075,0,1,3,2,412,Regular,179
219812,Alphington,Dowd,Gen,Single,2,511490,0,1,3,2,440,Corner,158
219814,Parkville,Drysdale,Gen,Single,2,609535,0,1,4,2,412,Regular,208
219815,Ashwood,Monet,Gen,Double,2,697665,1,1,4,2,412,Regular,298
219817,Mckinnon,Rainforest,Gen,Double,2,690865,1,1,3,2,412,Regular,259
219820,Parkville,Sunseeker,Gen,Single,2,556390,0,1,4,2,448,Regular,208
219823,Macleod,Drysdale,Gen,Single,2,600790,0,1,4,2,512,Regular,283
219826,Ormond,Drysdale,Gen,Single,2,595690,1,1,4,2,512,Regular,263
219830,Ivanhoe,Strider,Gen,Single,2,547890,0,1,3,2,448,Regular,207
219833,Carlton,Drysdale,Gen,Single,2,569890,0,1,4,2,522,Irregular,206
219854,Canterbury,Drysdale,Gen,Single,2,394200,0,1,4,2,496,Regular,234
219883,Strathmore,Strider,Gen,Single,2,403830,0,1,4,2,496,Regular,251
219886,Malvern,Drysdale,Gen,Single,2,410300,1,1,4,2,496,Regular,267
219888,Cremorne,Nolan,Gen,Single,2,367600,0,1,4,2,496,Regular,172
219890,Cremorne,Nolan,Gen,Single,2,370900,0,1,4,2,496,Regular,177
219892,Hawthorn,Matisse,Gen,Double,2,477800,1,1,4,2,496,Regular,333
219906,Malvern,Drysdale,Gen,Single,2,390750,0,1,4,2,462,Regular,234
219933,Ashwood,Condor,Gen,Double,2,563190,1,1,4,2,350,Regular,241
219934,Caulfield,Drysdale,Gen,Single,2,422990,0,1,4,2,631,Regular,231
219937,Parkville,Sunseeker,Gen,Single,2,425790,0,1,4,2,631,Regular,208
219950,Strathmore,Arkley,Gen,Single,2,667457,0,1,4,2,569,Corner,234
219951,Kensington,Dowd,Gen,Single,2,424990,0,1,4,2,631,Regular,213
219954,Osborne,Heathland,Gen,Double,2,765847,1,1,4,2,569,Corner,352
219963,Macleod,Haring,Gen,Single,2,606957,0,1,4,2,471,Regular,238
219964,Malvern,Woodland,Gen,Single,2,431140,0,1,4,2,631,Regular,234
219966,Ormond,Arkley,Gen,Single,2,620457,1,1,4,2,471,Regular,263
219967,Canterbury,Lakeland,Gen,Single,2,499790,1,1,4,2,507,Regular,267
219969,Spotswood,Alpine,Gen,Single,2,638357,1,1,4,2,471,Regular,284
219973,Fitzroy,Matisse,Gen,Double,2,548490,1,1,4,2,457,Corner,323
219977,Hawthorn,Condor,Gen,Double,2,539790,1,1,4,2,403,Regular,333
219982,Osborne,Metropolitan,Gen,Double,2,562090,1,1,4,2,407,Regular,352
219987,Macleod,Dowd,Gen,Single,2,485490,0,1,4,2,451,Regular,238
219989,Kooyong,Laing,Gen,Single,2,740240,0,1,4,2,489,Corner,239
219992,Cremorne,Arkley,Gen,Single,2,397000,0,1,4,2,733,Irregular,177
219995,Portsea,Rainforest,Gen,Double,2,569890,1,1,4,2,451,Regular,298
219997,Cremorne,Haring,Gen,Single,2,457890,0,1,4,2,473,Regular,177
219998,Macleod,Haring,Gen,Single,2,813060,0,1,5,2,478,Irregular,299
220000,Cremorne,Laing,Gen,Single,2,450890,0,1,4,2,447,Corner,177
220005,Deepdene,Drysdale,Gen,Single,2,500490,0,1,4,2,479,Regular,225
220008,Canterbury,Sunseeker,Gen,Single,2,512690,0,1,4,2,479,Regular,234
220040,Elwood,Monet,Gen,Double,2,519290,1,1,3,2,454,Corner,224
220044,Canterbury,Woodland,Gen,Single,2,555190,0,1,4,2,448,Regular,234
220060,Carlton,Haring,Gen,Single,2,500390,0,1,3,2,400,Regular,178
220096,Parkville,Sunseeker,Gen,Single,2,389630,0,1,4,2,536,Corner,208
220102,Carlton,Drysdale,Gen,Single,2,614590,0,1,4,2,514,Irregular,206
220106,Ivanhoe,Drysdale,Gen,Single,2,370230,0,1,3,2,530,Regular,207
220113,Kooyong,Drysdale,Gen,Single,2,376430,0,1,4,2,530,Regular,224
220114,Camberwell,Arkley,Gen,Single,1,567450,0,1,3,2,517,Corner,160
220115,Collingwood,Drysdale,Gen,Single,2,568190,0,1,3,2,517,Corner,172
220117,Collingwood,Arkley,Gen,Single,2,568190,0,1,3,2,517,Corner,172
220129,Carlton,Arkley,Gen,Single,2,377150,0,1,4,2,500,Regular,218
220138,Kensington,Drysdale,Gen,Single,2,377930,0,1,4,2,500,Regular,213
220139,Spotswood,Drysdale,Gen,Single,2,648660,1,1,4,2,512,Regular,284
220141,Williamstown,Dowd,Gen,Single,2,631250,0,1,4,2,512,Regular,251
220147,Sandringham,Haring,Gen,Single,2,497990,0,1,3,2,443,Corner,151
220157,Hawthorn,Monet,Gen,Double,2,721870,1,1,4,2,451,Regular,395
220158,Strathmore,Nolan,Gen,Single,2,630210,1,1,4,2,451,Regular,268
220159,Carlton,Dowd,Gen,Single,2,587780,0,1,4,2,400,Regular,218
220160,Ashwood,Condor,Gen,Double,2,644710,1,1,4,2,400,Regular,241
220161,Ashwood,Orana,Gen,Double,2,730990,1,1,4,2,400,Regular,352
220162,Carlton,Laing,Gen,Single,2,600630,1,1,4,2,400,Regular,237
220163,Mason,Biko,Elements,Double,2,765110,1,1,4,2,442,Corner,341
220164,Elwood,Condor,Gen,Double,2,617690,1,1,4,2,336,Regular,274
220165,Cremorne,Strider,Gen,Single,2,597067,0,1,4,2,577,Corner,177
220166,Sandringham,Dowd,Gen,Single,2,585927,0,1,3,2,577,Corner,151
220168,Spotswood,Drysdale,Gen,Single,2,619217,0,1,3,2,577,Corner,223
220169,Caulfield,Drysdale,Gen,Single,2,792700,0,1,4,2,668,Irregular,231
220170,Caulfield,Nolan,Gen,Single,2,612877,0,1,3,2,577,Corner,207
220177,Thornbury,Laing,Gen,Single,2,522940,0,1,4,2,452,Regular,251
220180,Camberwell,Arkley,Gen,Single,1,842860,0,1,3,2,400,Regular,160
220188,Canterbury,Drysdale,Gen,Single,2,946300,0,1,4,2,650,Regular,250
220201,Albion,Condor,Gen,Double,1,876400,0,1,3,2,400,Regular,161
220213,Hawthorn,Monet,Gen,Double,2,683610,1,1,4,2,364,Regular,333
220223,Ashwood,Streeton,Gen,Double,2,643330,1,1,4,2,336,Regular,241
220224,Ashwood,Matisse,Gen,Double,2,666220,1,1,4,2,336,Regular,298
220226,Kooyong,Haring,Gen,Single,2,599850,0,1,4,2,388,Regular,224
220227,Parkville,Woodland,Gen,Single,2,602070,0,1,4,2,388,Regular,208
220228,Kensington,Strider,Gen,Single,2,604120,0,1,4,2,388,Regular,213
220237,Hawthorn,Condor,Gen,Double,2,818590,1,1,5,2,720,Regular,432
220239,Kooyong,Arkley,Gen,Single,2,560390,0,1,4,2,418,Corner,211
220244,Macleod,Drysdale,Gen,Single,2,925367,0,1,4,2,430,Corner,283
220247,Ashwood,Condor,Gen,Double,2,1042370,1,1,5,2,400,Regular,422
220249,Carlton,Drysdale,Gen,Single,2,898430,1,1,4,2,400,Regular,237
220250,Ashwood,Matisse,Gen,Double,2,1049250,1,1,5,2,400,Regular,422
220251,Bellfield,Drysdale,Gen,Single,1,839300,0,1,4,2,400,Regular,184
220276,Ashwood,Matisse,Gen,Double,2,610980,1,1,4,2,400,Regular,298
220278,Deepdene,Arkley,Gen,Single,2,398930,0,1,4,2,657,Regular,225
220280,Spotswood,Woodland,Gen,Single,2,439330,1,1,4,2,657,Regular,284
220281,Malvern,Sunseeker,Gen,Single,2,431730,1,1,4,2,651,Regular,267
220282,Parkville,Woodland,Gen,Single,2,399030,0,1,4,2,651,Regular,208
220288,Parkville,Woodland,Gen,Single,2,424030,0,1,4,2,801,Irregular,208
220290,Parkville,Sunseeker,Gen,Single,2,484200,0,1,4,2,458,Regular,208
220292,Parkville,Sunseeker,Gen,Single,2,484200,0,1,4,2,458,Regular,208
220293,Kensington,Arkley,Gen,Single,2,422030,0,1,4,2,801,Irregular,213
220294,Malvern,Sunseeker,Gen,Single,2,494760,0,1,4,2,458,Regular,234
220298,Spotswood,Sunseeker,Gen,Single,2,512540,0,1,3,2,512,Regular,223
220300,Carlton,Drysdale,Gen,Single,2,407380,0,1,4,2,732,Irregular,218
220301,Ivanhoe,Haring,Gen,Single,2,385980,0,1,3,2,732,Irregular,179
220302,Spotswood,Sunseeker,Gen,Single,2,546760,1,1,4,2,512,Regular,284
220304,Canterbury,Sunseeker,Gen,Single,2,493210,0,1,4,2,458,Regular,234
220306,Canterbury,Sunseeker,Gen,Single,2,493210,0,1,4,2,458,Regular,234
220307,Kooyong,Drysdale,Gen,Single,2,411380,0,1,4,2,680,Regular,224
220308,Ashwood,Orana,Gen,Double,2,595910,1,1,4,2,458,Regular,298
220311,Ashwood,Orana,Gen,Double,2,646640,1,1,5,2,458,Regular,384
220313,Mandalay,Orana,Elements,Double,2,704980,0,1,4,5,512,Regular,410
220315,Mason,Bottega,Elements,Double,2,631650,1,1,4,2,458,Regular,341
220316,Langham,Bottega,Elements,Double,2,661150,0,1,4,2,512,Regular,360
220317,Ashwood,Orana,Gen,Double,2,623150,1,1,4,2,458,Regular,352
220330,Camberwell,Dowd,Gen,Single,1,599585,1,1,4,2,465,Corner,189
220331,Kooyong,Arkley,Gen,Single,2,623895,0,1,4,2,412,Regular,239
220332,Carlton,Arkley,Gen,Single,2,607535,0,1,4,2,412,Regular,206
220350,Alphington,Drysdale,Gen,Single,2,492290,0,1,3,2,400,Regular,158
220351,Sandringham,Haring,Gen,Single,2,487990,0,1,3,2,400,Regular,151
220352,Carlton,Arkley,Gen,Single,2,500390,0,1,3,2,400,Regular,178
220354,Macleod,Arkley,Gen,Single,2,700607,0,1,4,2,571,Regular,283
220355,Spotswood,Alpine,Gen,Single,2,712407,1,1,4,2,571,Regular,284
220356,Pierce,Attica,Elements,Single,2,757207,0,1,4,2,571,Regular,284
220357,Ormond,Arkley,Gen,Single,2,694087,1,1,4,2,571,Regular,263
220363,Fitzroy,Monet,Gen,Double,2,802061,1,1,4,2,560,Irregular,384
220364,Portsea,Teatree,Gen,Double,2,836115,1,1,4,2,532,Irregular,426
220369,Carlton,Drysdale,Gen,Single,2,588400,0,1,3,2,514,Irregular,178
220370,Carlton,Dowd,Gen,Single,2,593400,0,1,3,2,514,Irregular,178
220371,Kooyong,Drysdale,Gen,Single,2,590500,0,1,3,2,514,Irregular,182
220372,Kooyong,Arkley,Gen,Single,2,608700,0,1,4,2,514,Irregular,211
220373,Ivanhoe,Haring,Gen,Single,2,586600,0,1,3,2,514,Irregular,179
220374,Collingwood,Haring,Gen,Single,2,574700,0,1,3,2,514,Irregular,148
220384,Ashwood,Monet,Gen,Double,2,700500,1,1,4,2,500,Corner,298
220385,Hawthorn,Matisse,Gen,Double,2,702800,1,1,4,2,500,Corner,333
220388,Mckinnon,Heathland,Gen,Double,2,689200,1,1,3,2,500,Corner,259
220400,Ashwood,Condor,Gen,Double,2,725100,1,1,4,2,500,Corner,352
220404,Macleod,Nolan,Gen,Single,2,705807,0,1,4,2,508,Regular,283
220406,Albion,Matisse,Gen,Double,1,626550,0,1,3,2,363,Corner,161
220410,Portsea,Heathland,Gen,Double,2,852715,1,1,4,2,588,Corner,426
220423,Kooyong,Nolan,Gen,Single,2,592317,0,1,4,2,400,Regular,224
220427,Mckinnon,Rainforest,Gen,Double,2,754100,1,1,4,2,356,Regular,307
220428,Carlton,Dowd,Gen,Single,2,653600,0,1,4,2,356,Regular,206
220429,Parkville,Sunseeker,Gen,Single,2,660100,0,1,4,2,356,Regular,208
220430,Ripponlea,Matisse,Gen,Double,2,646900,1,1,4,2,404,Regular,207
220432,Portsea,Metropolitan,Gen,Double,2,857715,1,1,4,2,588,Corner,426
220435,Macleod,Dowd,Gen,Single,2,663552,0,1,5,2,512,Regular,299
220447,Macleod,Arkley,Gen,Single,2,682857,0,1,4,2,573,Corner,238
220448,Deepdene,Drysdale,Gen,Single,2,674507,0,1,4,2,573,Corner,225
220449,Cremorne,Haring,Gen,Single,2,643957,0,1,4,2,573,Corner,172
220450,Fitzroy,Condor,Gen,Double,2,757407,1,1,4,2,573,Corner,323
220451,Mckinnon,Heathland,Gen,Double,2,744957,1,1,3,2,573,Corner,259
220457,Carlton,Drysdale,Gen,Single,2,553757,0,1,3,2,448,Corner,178
220458,Sandringham,Arkley,Gen,Single,2,540057,0,1,3,2,448,Corner,151
220459,Ivanhoe,Haring,Gen,Single,2,551957,0,1,3,2,448,Corner,179
220461,Ashwood,Orana,Gen,Double,2,663157,1,1,4,2,448,Corner,241
220477,Caulfield,Drysdale,Gen,Single,2,711227,0,1,4,2,652,Irregular,231
220479,Malvern,Drysdale,Gen,Single,2,713277,0,1,4,2,652,Irregular,234
220483,Canterbury,Drysdale,Gen,Single,2,388200,0,1,4,2,462,Regular,234
220486,Malvern,Sunseeker,Gen,Single,2,414800,1,1,4,2,462,Regular,267
220487,Hawthorn,Condor,Gen,Double,2,789207,1,1,4,2,652,Irregular,333
220505,Canterbury,Drysdale,Gen,Single,2,598300,1,1,4,2,730,Regular,267
220507,Deepdene,Laing,Gen,Single,2,522400,0,1,4,2,523,Irregular,246
220509,Malvern,Drysdale,Gen,Single,2,531800,1,1,4,2,526,Regular,267
220512,Ormond,Nolan,Gen,Single,2,694107,1,1,4,2,532,Irregular,263
220513,Macleod,Strider,Gen,Single,2,692807,0,1,4,2,532,Irregular,266
220514,Pierce,Ivy,Elements,Single,2,720507,0,1,4,2,532,Irregular,260
220515,Spotswood,Alpine,Gen,Single,2,709287,1,1,4,2,532,Irregular,284
220516,Portsea,Metropolitan,Gen,Double,2,832115,1,1,4,2,532,Irregular,426
220517,Canterbury,Woodland,Gen,Single,2,716907,1,1,4,2,560,Irregular,267
220518,Caulfield,Haring,Gen,Single,2,708807,0,1,5,2,560,Irregular,265
220519,Malvern,Drysdale,Gen,Single,2,711407,1,1,4,2,560,Irregular,267
220520,Strathmore,Arkley,Gen,Single,2,710907,1,1,4,2,560,Irregular,268
220521,Thornbury,Drysdale,Gen,Single,2,710607,0,1,4,2,560,Irregular,264
220537,Kooyong,Arkley,Gen,Single,2,694047,0,1,4,2,588,Corner,224
220544,Ivanhoe,Dowd,Gen,Single,2,351522,0,1,3,2,636,Corner,179
220555,Parkville,Sunseeker,Gen,Single,2,376562,0,1,4,2,640,Regular,208
220558,Northcote,Haring,Gen,Single,2,605550,0,1,4,2,471,Regular,250
220576,Oakleigh,Condor,Gen,Double,2,533155,1,1,4,2,284,Corner,204
220577,Yarraville,Condor,Gen,Double,2,505965,1,1,3,2,256,Regular,198
220604,Carlton,Drysdale,Gen,Single,2,608310,0,1,3,2,412,Regular,178
220613,Hawthorn,Streeton,Gen,Double,2,685620,1,1,4,2,436,Irregular,395
220637,Kooyong,Haring,Gen,Single,2,421100,0,1,4,2,448,Regular,239
220640,Cremorne,Arkley,Gen,Single,2,383600,0,1,4,2,420,Regular,172
220641,Vermont,Laing,Gen,Single,2,422400,0,1,4,2,420,Regular,251
220643,Northcote,Drysdale,Gen,Single,2,426100,0,1,4,2,448,Regular,250
